,Associated System,Cortical CI,Cortical Target,Target PC,Target WMD,Voxel
30835,Cingulo-opercular,3,328,0.49341657869114314,0.44762607906903756,3962
30836,Cingulo-opercular,3,376,0.20496785962197464,0.783320224479094,3962
30837,Cingulo-opercular,3,55,0.2181614598851653,0.53868767952325636,3963
30838,Cingulo-opercular,0,72,0.095859418895983595,-0.062390082792655711,3963
30839,Cingulo-opercular,2,79,0.0744001701105131,0.50765180436685664,3963
30840,Cingulo-opercular,0,97,0.0,-1.3101020161405488,3963
30841,Cingulo-opercular,9,163,0.80853511489728169,0.58182182257905524,3963
30842,Cingulo-opercular,1,214,0.34505451105951118,-0.032553478559749896,3963
30843,Cingulo-opercular,2,250,0.15545405180896138,0.57496323085879808,3963
30844,Cingulo-opercular,2,325,0.0,-2.0684197151412023,3963
30845,Cingulo-opercular,3,328,0.49341657869114314,0.44762607906903756,3963
30846,Cingulo-opercular,8,400,0.7802019383185852,-0.92671453978616469,3963
30847,Cingulo-opercular,3,23,0.16833669691597711,0.26958110107562927,3964
30848,Cingulo-opercular,3,58,0.12310506124511607,0.59817121465821999,3964
30849,Cingulo-opercular,0,78,0.068556656567210023,-0.98338220638014406,3964
30850,Cingulo-opercular,2,79,0.0744001701105131,0.50765180436685664,3964
30851,Cingulo-opercular,0,136,0.35062358010367811,0.66508309651542707,3964
30852,Cingulo-opercular,5,188,0.68153015709790332,0.52841661949364316,3964
30853,Cingulo-opercular,1,214,0.34505451105951118,-0.032553478559749896,3964
30854,Cingulo-opercular,2,325,0.0,-2.0684197151412023,3964
30855,Cingulo-opercular,0,45,0.10585425148765155,0.32071782146107825,3965
30856,Cingulo-opercular,6,48,0.59219583854965752,0.38978213071341028,3965
30857,Cingulo-opercular,0,136,0.35062358010367811,0.66508309651542707,3965
30858,Cingulo-opercular,1,214,0.34505451105951118,-0.032553478559749896,3965
30859,Cingulo-opercular,2,325,0.0,-2.0684197151412023,3965
30860,Cingulo-opercular,6,129,0.45734640391675729,1.1901837007078369,3966
30861,Cingulo-opercular,2,178,0.26059784938967273,1.465512349988439,3966
30862,Cingulo-opercular,3,194,0.46569086380934749,0.32299196214433185,3966
30863,Cingulo-opercular,1,214,0.34505451105951118,-0.032553478559749896,3966
30864,Cingulo-opercular,6,129,0.45734640391675729,1.1901837007078369,3967
30865,Cingulo-opercular,2,184,0.23596418303308725,1.4097217795140322,3967
30866,Cingulo-opercular,2,250,0.15545405180896138,0.57496323085879808,3967
30867,Cingulo-opercular,1,259,0.66402419719298411,0.50632289359243665,3967
30868,Cingulo-opercular,6,110,0.64466504538830316,-0.43880643896790961,3968
30869,Cingulo-opercular,3,124,0.085773135214656668,0.0018503849556592974,3968
30870,Cingulo-opercular,6,129,0.45734640391675729,1.1901837007078369,3968
30871,Cingulo-opercular,0,136,0.35062358010367811,0.66508309651542707,3968
30872,Cingulo-opercular,3,243,0.34491888376826135,1.3709349652846403,3968
30873,Cingulo-opercular,2,250,0.15545405180896138,0.57496323085879808,3968
30874,Cingulo-opercular,1,259,0.66402419719298411,0.50632289359243665,3968
30875,Cingulo-opercular,3,328,0.49341657869114314,0.44762607906903756,3968
30876,Cingulo-opercular,3,375,0.47520792290687763,0.74190543625777283,3968
30877,Cingulo-opercular,2,394,0.22703419064690966,0.34111911978914389,3968
30878,Cingulo-opercular,2,79,0.0744001701105131,0.50765180436685664,3969
30879,Cingulo-opercular,8,126,0.63338016598914693,-1.8572354176810064,3969
30880,Cingulo-opercular,0,136,0.35062358010367811,0.66508309651542707,3969
30881,Cingulo-opercular,3,243,0.34491888376826135,1.3709349652846403,3969
30882,Cingulo-opercular,2,250,0.15545405180896138,0.57496323085879808,3969
30883,Cingulo-opercular,2,79,0.0744001701105131,0.50765180436685664,3970
30884,Cingulo-opercular,6,110,0.64466504538830316,-0.43880643896790961,3970
30885,Cingulo-opercular,0,136,0.35062358010367811,0.66508309651542707,3970
30886,Cingulo-opercular,8,171,0.63127757126932227,0.15716920278498098,3970
30887,Cingulo-opercular,2,203,0.39082575300842493,-0.65528267951482644,3970
30888,Cingulo-opercular,3,243,0.34491888376826135,1.3709349652846403,3970
30889,Cingulo-opercular,4,41,0.6185230837788569,0.61717035501641793,3971
30890,Cingulo-opercular,3,69,0.10846340387782673,0.47810441663241482,3971
30891,Cingulo-opercular,0,86,0.66012699926532781,0.21541774021440083,3971
30892,Cingulo-opercular,6,110,0.64466504538830316,-0.43880643896790961,3971
30893,Cingulo-opercular,8,171,0.63127757126932227,0.15716920278498098,3971
30894,Cingulo-opercular,5,190,0.60825641763009775,0.19527377910553176,3971
30895,Cingulo-opercular,2,203,0.39082575300842493,-0.65528267951482644,3971
30896,Cingulo-opercular,6,205,0.56947143387367027,0.19732720098384918,3971
30897,Cingulo-opercular,9,290,0.80112484768202541,0.81540403512878579,3971
30898,Cingulo-opercular,3,321,0.13455292314537404,0.96437585452672825,3971
30899,Cingulo-opercular,6,342,0.45213797282786039,0.84543905980988743,3971
30900,Cingulo-opercular,1,35,0.57989520356025726,0.80205496365321594,3972
30901,Cingulo-opercular,4,41,0.6185230837788569,0.61717035501641793,3972
30902,Cingulo-opercular,3,69,0.10846340387782673,0.47810441663241482,3972
30903,Cingulo-opercular,3,93,0.53227754543939498,-0.49367381845152619,3972
30904,Cingulo-opercular,3,112,0.10024713000918507,0.54068444940906324,3972
30905,Cingulo-opercular,3,139,0.082723322179123163,0.57134584965663149,3972
30906,Cingulo-opercular,8,171,0.63127757126932227,0.15716920278498098,3972
30907,Cingulo-opercular,3,172,0.15110975709765931,0.29586417435766271,3972
30908,Cingulo-opercular,5,190,0.60825641763009775,0.19527377910553176,3972
30909,Cingulo-opercular,6,205,0.56947143387367027,0.19732720098384918,3972
30910,Cingulo-opercular,6,236,0.609269641494537,-0.77162878187217354,3972
30911,Cingulo-opercular,3,321,0.13455292314537404,0.96437585452672825,3972
30912,Cingulo-opercular,1,331,0.27007526139207017,-1.2331150840442999,3972
30913,Cingulo-opercular,3,340,0.1176274352514509,0.60546193671196724,3972
30914,Cingulo-parietal,1,35,0.57989520356025726,0.80205496365321594,3973
30915,Cingulo-parietal,3,69,0.10846340387782673,0.47810441663241482,3973
30916,Cingulo-parietal,6,205,0.56947143387367027,0.19732720098384918,3973
30917,Cingulo-parietal,3,235,0.24403885130656525,1.114848032391955,3973
30918,Cingulo-parietal,2,250,0.15545405180896138,0.57496323085879808,3973
30919,Cingulo-parietal,0,253,0.6118905608666525,0.85189565253393862,3973
30920,Cingulo-parietal,3,321,0.13455292314537404,0.96437585452672825,3973
30921,Cingulo-parietal,3,340,0.1176274352514509,0.60546193671196724,3973
30922,Cingulo-parietal,1,35,0.57989520356025726,0.80205496365321594,3974
30923,Cingulo-parietal,2,42,0.056391793237723156,0.45056115913062272,3974
30924,Cingulo-parietal,9,49,0.76916372484295215,1.0006474618575132,3974
30925,Cingulo-parietal,6,75,0.53787234053832389,1.4262232028806676,3974
30926,Cingulo-parietal,4,77,0.64828467228625275,1.2946336326911791,3974
30927,Cingulo-parietal,1,96,0.62935792083493824,0.99112465965479768,3974
30928,Cingulo-parietal,0,97,0.0,-1.3101020161405488,3974
30929,Cingulo-parietal,8,126,0.63338016598914693,-1.8572354176810064,3974
30930,Cingulo-parietal,9,163,0.80853511489728169,0.58182182257905524,3974
30931,Cingulo-parietal,6,205,0.56947143387367027,0.19732720098384918,3974
30932,Cingulo-parietal,4,221,0.49174123234346323,0.099524457780583095,3974
30933,Cingulo-parietal,2,250,0.15545405180896138,0.57496323085879808,3974
30934,Cingulo-opercular,2,28,0.49160313440236431,0.31343470162763082,3975
30935,Cingulo-opercular,9,49,0.76916372484295215,1.0006474618575132,3975
30936,Cingulo-opercular,4,77,0.64828467228625275,1.2946336326911791,3975
30937,Cingulo-opercular,3,104,0.67886461210876958,-0.64022201185133154,3975
30938,Cingulo-opercular,8,179,0.55588663330837718,-0.38643994453864006,3975
30939,Cingulo-opercular,2,184,0.23596418303308725,1.4097217795140322,3975
30940,Cingulo-opercular,4,221,0.49174123234346323,0.099524457780583095,3975
30941,Cingulo-opercular,4,222,0.76767104822704668,0.51773427502240421,3975
30942,Cingulo-opercular,5,237,0.55113839516270013,-1.1501398232776907,3975
30943,Cingulo-opercular,3,243,0.34491888376826135,1.3709349652846403,3975
30944,Cingulo-opercular,1,259,0.66402419719298411,0.50632289359243665,3975
30945,Cingulo-opercular,2,294,0.52763582229926542,-1.1156806549769949,3975
30946,Cingulo-opercular,2,298,0.29960741203588437,-0.51992336597905064,3975
30947,Cingulo-opercular,2,325,0.0,-2.0684197151412023,3975
30948,Cingulo-opercular,6,357,0.49752631949966514,-0.86586770231778476,3975
30949,Cingulo-opercular,2,393,0.11866717354143946,-0.44268024067884887,3975
30950,Cingulo-opercular,0,33,0.64088628950180804,-0.38854429301694093,3976
30951,Cingulo-opercular,4,77,0.64828467228625275,1.2946336326911791,3976
30952,Cingulo-opercular,2,89,0.43301304891115422,-0.9258906711542314,3976
30953,Cingulo-opercular,0,94,0.0,-1.3101020161405488,3976
30954,Cingulo-opercular,4,221,0.49174123234346323,0.099524457780583095,3976
30955,Cingulo-opercular,4,222,0.76767104822704668,0.51773427502240421,3976
30956,Cingulo-opercular,5,237,0.55113839516270013,-1.1501398232776907,3976
30957,Cingulo-opercular,3,243,0.34491888376826135,1.3709349652846403,3976
30958,Cingulo-opercular,2,294,0.52763582229926542,-1.1156806549769949,3976
30959,Cingulo-opercular,2,298,0.29960741203588437,-0.51992336597905064,3976
30960,Cingulo-opercular,1,312,0.0,-1.3000234224386122,3976
30961,Cingulo-opercular,2,325,0.0,-2.0684197151412023,3976
30962,Cingulo-opercular,6,357,0.49752631949966514,-0.86586770231778476,3976
30963,Cingulo-opercular,2,393,0.11866717354143946,-0.44268024067884887,3976
30964,Cingulo-opercular,6,2,0.59487018428658933,1.4577307214800683,3977
30965,Cingulo-opercular,0,33,0.64088628950180804,-0.38854429301694093,3977
30966,Cingulo-opercular,4,77,0.64828467228625275,1.2946336326911791,3977
30967,Cingulo-opercular,3,88,0.35659330403648265,0.80928525612403956,3977
30968,Cingulo-opercular,2,121,0.61295909466822829,-1.0027862495818336,3977
30969,Cingulo-opercular,1,156,0.0,-1.3713230906348464,3977
30970,Cingulo-opercular,4,222,0.76767104822704668,0.51773427502240421,3977
30971,Cingulo-opercular,5,237,0.55113839516270013,-1.1501398232776907,3977
30972,Cingulo-opercular,3,243,0.34491888376826135,1.3709349652846403,3977
30973,Cingulo-opercular,9,290,0.80112484768202541,0.81540403512878579,3977
30974,Cingulo-opercular,2,294,0.52763582229926542,-1.1156806549769949,3977
30975,Cingulo-opercular,2,298,0.29960741203588437,-0.51992336597905064,3977
30976,Cingulo-opercular,1,312,0.0,-1.3000234224386122,3977
30977,Cingulo-opercular,2,325,0.0,-2.0684197151412023,3977
30978,Cingulo-opercular,6,327,0.35079294309768805,0.73380643526600298,3977
30979,Cingulo-opercular,2,347,0.35835828310412077,-0.34261201546077963,3977
30980,Cingulo-opercular,6,357,0.49752631949966514,-0.86586770231778476,3977
30981,Cingulo-opercular,2,378,0.40403473936967876,-0.28232333956858785,3977
30982,Cingulo-opercular,2,393,0.11866717354143946,-0.44268024067884887,3977
30983,Cingulo-opercular,4,396,0.61190185666607433,-0.43053697229685628,3977
30984,Default,6,4,0.60109766186291658,0.73997215435411356,3978
30985,Default,0,78,0.068556656567210023,-0.98338220638014406,3978
30986,Default,2,143,0.18546470810790511,-0.70211165310101442,3978
30987,Default,5,159,0.68579199810080105,0.047727319316896839,3978
30988,Default,2,184,0.23596418303308725,1.4097217795140322,3978
30989,Default,3,243,0.34491888376826135,1.3709349652846403,3978
30990,Default,6,255,0.69111490050070046,-1.9177896846633655,3978
30991,Default,9,290,0.80112484768202541,0.81540403512878579,3978
30992,Default,2,294,0.52763582229926542,-1.1156806549769949,3978
30993,Default,2,298,0.29960741203588437,-0.51992336597905064,3978
30994,Default,1,312,0.0,-1.3000234224386122,3978
30995,Default,2,325,0.0,-2.0684197151412023,3978
30996,Default,6,327,0.35079294309768805,0.73380643526600298,3978
30997,Default,5,341,0.58668729127042674,0.014224589315788797,3978
30998,Default,2,347,0.35835828310412077,-0.34261201546077963,3978
30999,Default,8,354,0.61733761287573974,-0.63728190362782866,3978
31000,Default,4,396,0.61190185666607433,-0.43053697229685628,3978
31001,Default,6,4,0.60109766186291658,0.73997215435411356,3979
31002,Default,4,24,0.64570903711759819,0.088096585782139566,3979
31003,Default,0,45,0.10585425148765155,0.32071782146107825,3979
31004,Default,0,97,0.0,-1.3101020161405488,3979
31005,Default,3,124,0.085773135214656668,0.0018503849556592974,3979
31006,Default,4,153,0.63133136477441243,0.82541585708843679,3979
31007,Default,5,159,0.68579199810080105,0.047727319316896839,3979
